source,table_name,row_identifier,target_column,quality_flag_column,check_id,issue_code,missing_class,information_area,outlier_metric,outlier_consensus_score,cleaning_action,old_value,new_value,reason
missing_values,lap,lap_id=63,,,,,,LAP_TIME_INFORMATION,,,DROP_ROW,,,Rows with missing lap time information are removed from the cleaned lap table.
missing_values,lap,lap_id=65,,,,,,LAP_TIME_INFORMATION,,,DROP_ROW,,,Rows with missing lap time information are removed from the cleaned lap table.
missing_values,lap,lap_id=66,,,,,,LAP_TIME_INFORMATION,,,DROP_ROW,,,Rows with missing lap time information are removed from the cleaned lap table.
missing_values,lap,lap_id=69,,,,,,LAP_TIME_INFORMATION,,,DROP_ROW,,,Rows with missing lap time information are removed from the cleaned lap table.
missing_values,lap,lap_id=72,,,,,,LAP_TIME_INFORMATION,,,DROP_ROW,,,Rows with missing lap time information are removed from the cleaned lap table.
missing_values,lap,lap_id=75,,,,,,LAP_TIME_INFORMATION,,,DROP_ROW,,,Rows with missing lap time information are removed from the cleaned lap table.
missing_values,lap,lap_id=78,,,,,,LAP_TIME_INFORMATION,,,DROP_ROW,,,Rows with missing lap time information are removed from the cleaned lap table.
missing_values,lap,lap_id=80,,,,,,LAP_TIME_INFORMATION,,,DROP_ROW,,,Rows with missing lap time information are removed from the cleaned lap table.
missing_values,lap,lap_id=81,,,,,,LAP_TIME_INFORMATION,,,DROP_ROW,,,Rows with missing lap time information are removed from the cleaned lap table.
missing_values,lap,lap_id=84,,,,,,LAP_TIME_INFORMATION,,,DROP_ROW,,,Rows with missing lap time information are removed from the cleaned lap table.
missing_values,lap,lap_id=87,,,,,,LAP_TIME_INFORMATION,,,DROP_ROW,,,Rows with missing lap time information are removed from the cleaned lap table.
missing_values,lap,lap_id=90,,,,,,LAP_TIME_INFORMATION,,,DROP_ROW,,,Rows with missing lap time information are removed from the cleaned lap table.
missing_values,lap,lap_id=93,,,,,,LAP_TIME_INFORMATION,,,DROP_ROW,,,Rows with missing lap time information are removed from the cleaned lap table.
missing_values,lap,lap_id=96,,,,,,LAP_TIME_INFORMATION,,,DROP_ROW,,,Rows with missing lap time information are removed from the cleaned lap table.
missing_values,lap,lap_id=98,,,,,,LAP_TIME_INFORMATION,,,DROP_ROW,,,Rows with missing lap time information are removed from the cleaned lap table.
missing_values,lap,lap_id=99,,,,,,LAP_TIME_INFORMATION,,,DROP_ROW,,,Rows with missing lap time information are removed from the cleaned lap table.
missing_values,lap,lap_id=102,,,,,,LAP_TIME_INFORMATION,,,DROP_ROW,,,Rows with missing lap time information are removed from the cleaned lap table.
missing_values,lap,lap_id=105,,,,,,LAP_TIME_INFORMATION,,,DROP_ROW,,,Rows with missing lap time information are removed from the cleaned lap table.
missing_values,lap,lap_id=108,,,,,,LAP_TIME_INFORMATION,,,DROP_ROW,,,Rows with missing lap time information are removed from the cleaned lap table.
missing_values,lap,lap_id=111,,,,,,LAP_TIME_INFORMATION,,,DROP_ROW,,,Rows with missing lap time information are removed from the cleaned lap table.
missing_values,lap,lap_id=114,,,,,,LAP_TIME_INFORMATION,,,DROP_ROW,,,Rows with missing lap time information are removed from the cleaned lap table.
missing_values,lap,lap_id=116,,,,,,LAP_TIME_INFORMATION,,,DROP_ROW,,,Rows with missing lap time information are removed from the cleaned lap table.
missing_values,lap,lap_id=117,,,,,,LAP_TIME_INFORMATION,,,DROP_ROW,,,Rows with missing lap time information are removed from the cleaned lap table.
missing_values,lap,lap_id=120,,,,,,LAP_TIME_INFORMATION,,,DROP_ROW,,,Rows with missing lap time information are removed from the cleaned lap table.
missing_values,lap,lap_id=121,,,,,,LAP_TIME_INFORMATION,,,DROP_ROW,,,Rows with missing lap time information are removed from the cleaned lap table.
missing_values,lap,lap_id=122,,,,,,LAP_TIME_INFORMATION,,,DROP_ROW,,,Rows with missing lap time information are removed from the cleaned lap table.
missing_values,lap,lap_id=125,,,,,,LAP_TIME_INFORMATION,,,DROP_ROW,,,Rows with missing lap time information are removed from the cleaned lap table.
missing_values,lap,lap_id=128,,,,,,LAP_TIME_INFORMATION,,,DROP_ROW,,,Rows with missing lap time information are removed from the cleaned lap table.
missing_values,lap,lap_id=131,,,,,,LAP_TIME_INFORMATION,,,DROP_ROW,,,Rows with missing lap time information are removed from the cleaned lap table.
missing_values,lap,lap_id=133,,,,,,LAP_TIME_INFORMATION,,,DROP_ROW,,,Rows with missing lap time information are removed from the cleaned lap table.
missing_values,lap,lap_id=134,,,,,,LAP_TIME_INFORMATION,,,DROP_ROW,,,Rows with missing lap time information are removed from the cleaned lap table.
missing_values,lap,lap_id=137,,,,,,LAP_TIME_INFORMATION,,,DROP_ROW,,,Rows with missing lap time information are removed from the cleaned lap table.
missing_values,lap,lap_id=140,,,,,,LAP_TIME_INFORMATION,,,DROP_ROW,,,Rows with missing lap time information are removed from the cleaned lap table.
missing_values,lap,lap_id=143,,,,,,LAP_TIME_INFORMATION,,,DROP_ROW,,,Rows with missing lap time information are removed from the cleaned lap table.
missing_values,lap,lap_id=146,,,,,,LAP_TIME_INFORMATION,,,DROP_ROW,,,Rows with missing lap time information are removed from the cleaned lap table.
missing_values,lap,lap_id=148,,,,,,LAP_TIME_INFORMATION,,,DROP_ROW,,,Rows with missing lap time information are removed from the cleaned lap table.
missing_values,lap,lap_id=149,,,,,,LAP_TIME_INFORMATION,,,DROP_ROW,,,Rows with missing lap time information are removed from the cleaned lap table.
missing_values,lap,lap_id=152,,,,,,LAP_TIME_INFORMATION,,,DROP_ROW,,,Rows with missing lap time information are removed from the cleaned lap table.
missing_values,lap,lap_id=155,,,,,,LAP_TIME_INFORMATION,,,DROP_ROW,,,Rows with missing lap time information are removed from the cleaned lap table.
missing_values,lap,lap_id=158,,,,,,LAP_TIME_INFORMATION,,,DROP_ROW,,,Rows with missing lap time information are removed from the cleaned lap table.
missing_values,lap,lap_id=161,,,,,,LAP_TIME_INFORMATION,,,DROP_ROW,,,Rows with missing lap time information are removed from the cleaned lap table.
missing_values,lap,lap_id=163,,,,,,LAP_TIME_INFORMATION,,,DROP_ROW,,,Rows with missing lap time information are removed from the cleaned lap table.
missing_values,lap,lap_id=164,,,,,,LAP_TIME_INFORMATION,,,DROP_ROW,,,Rows with missing lap time information are removed from the cleaned lap table.
missing_values,lap,lap_id=167,,,,,,LAP_TIME_INFORMATION,,,DROP_ROW,,,Rows with missing lap time information are removed from the cleaned lap table.
missing_values,lap,lap_id=169,,,,,,LAP_TIME_INFORMATION,,,DROP_ROW,,,Rows with missing lap time information are removed from the cleaned lap table.
missing_values,lap,lap_id=172,,,,,,LAP_TIME_INFORMATION,,,DROP_ROW,,,Rows with missing lap time information are removed from the cleaned lap table.
missing_values,lap,lap_id=175,,,,,,LAP_TIME_INFORMATION,,,DROP_ROW,,,Rows with missing lap time information are removed from the cleaned lap table.
missing_values,lap,lap_id=178,,,,,,LAP_TIME_INFORMATION,,,DROP_ROW,,,Rows with missing lap time information are removed from the cleaned lap table.
missing_values,lap,lap_id=181,,,,,,LAP_TIME_INFORMATION,,,DROP_ROW,,,Rows with missing lap time information are removed from the cleaned lap table.
missing_values,lap,lap_id=184,,,,,,LAP_TIME_INFORMATION,,,DROP_ROW,,,Rows with missing lap time information are removed from the cleaned lap table.
missing_values,lap,lap_id=187,,,,,,LAP_TIME_INFORMATION,,,DROP_ROW,,,Rows with missing lap time information are removed from the cleaned lap table.
missing_values,lap,lap_id=190,,,,,,LAP_TIME_INFORMATION,,,DROP_ROW,,,Rows with missing lap time information are removed from the cleaned lap table.
missing_values,lap,lap_id=193,,,,,,LAP_TIME_INFORMATION,,,DROP_ROW,,,Rows with missing lap time information are removed from the cleaned lap table.
missing_values,lap,lap_id=196,,,,,,LAP_TIME_INFORMATION,,,DROP_ROW,,,Rows with missing lap time information are removed from the cleaned lap table.
missing_values,lap,lap_id=199,,,,,,LAP_TIME_INFORMATION,,,DROP_ROW,,,Rows with missing lap time information are removed from the cleaned lap table.
missing_values,lap,lap_id=202,,,,,,LAP_TIME_INFORMATION,,,DROP_ROW,,,Rows with missing lap time information are removed from the cleaned lap table.
missing_values,lap,lap_id=205,,,,,,LAP_TIME_INFORMATION,,,DROP_ROW,,,Rows with missing lap time information are removed from the cleaned lap table.
missing_values,lap,lap_id=208,,,,,,LAP_TIME_INFORMATION,,,DROP_ROW,,,Rows with missing lap time information are removed from the cleaned lap table.
missing_values,lap,lap_id=210,,,,,,LAP_TIME_INFORMATION,,,DROP_ROW,,,Rows with missing lap time information are removed from the cleaned lap table.
missing_values,lap,lap_id=213,,,,,,LAP_TIME_INFORMATION,,,DROP_ROW,,,Rows with missing lap time information are removed from the cleaned lap table.
missing_values,lap,lap_id=216,,,,,,LAP_TIME_INFORMATION,,,DROP_ROW,,,Rows with missing lap time information are removed from the cleaned lap table.
missing_values,lap,lap_id=219,,,,,,LAP_TIME_INFORMATION,,,DROP_ROW,,,Rows with missing lap time information are removed from the cleaned lap table.
missing_values,lap,lap_id=222,,,,,,LAP_TIME_INFORMATION,,,DROP_ROW,,,Rows with missing lap time information are removed from the cleaned lap table.
missing_values,lap,lap_id=225,,,,,,LAP_TIME_INFORMATION,,,DROP_ROW,,,Rows with missing lap time information are removed from the cleaned lap table.
missing_values,lap,lap_id=227,,,,,,LAP_TIME_INFORMATION,,,DROP_ROW,,,Rows with missing lap time information are removed from the cleaned lap table.
missing_values,lap,lap_id=230,,,,,,LAP_TIME_INFORMATION,,,DROP_ROW,,,Rows with missing lap time information are removed from the cleaned lap table.
missing_values,lap,lap_id=233,,,,,,LAP_TIME_INFORMATION,,,DROP_ROW,,,Rows with missing lap time information are removed from the cleaned lap table.
missing_values,lap,lap_id=1302,,,,,,LAP_TIME_INFORMATION,,,DROP_ROW,,,Rows with missing lap time information are removed from the cleaned lap table.
missing_values,lap,lap_id=236,,,,,,LAP_TIME_INFORMATION,,,DROP_ROW,,,Rows with missing lap time information are removed from the cleaned lap table.
missing_values,lap,lap_id=239,,,,,,LAP_TIME_INFORMATION,,,DROP_ROW,,,Rows with missing lap time information are removed from the cleaned lap table.
missing_values,lap,lap_id=242,,,,,,LAP_TIME_INFORMATION,,,DROP_ROW,,,Rows with missing lap time information are removed from the cleaned lap table.
missing_values,lap,lap_id=245,,,,,,LAP_TIME_INFORMATION,,,DROP_ROW,,,Rows with missing lap time information are removed from the cleaned lap table.
missing_values,lap,lap_id=247,,,,,,LAP_TIME_INFORMATION,,,DROP_ROW,,,Rows with missing lap time information are removed from the cleaned lap table.
missing_values,lap,lap_id=250,,,,,,LAP_TIME_INFORMATION,,,DROP_ROW,,,Rows with missing lap time information are removed from the cleaned lap table.
missing_values,lap,lap_id=254,,,,,,LAP_TIME_INFORMATION,,,DROP_ROW,,,Rows with missing lap time information are removed from the cleaned lap table.
missing_values,lap,lap_id=310,,,,,,LAP_TIME_INFORMATION,,,DROP_ROW,,,Rows with missing lap time information are removed from the cleaned lap table.
missing_values,lap,lap_id=366,,,,,,LAP_TIME_INFORMATION,,,DROP_ROW,,,Rows with missing lap time information are removed from the cleaned lap table.
missing_values,lap,lap_id=1402,,,,,,LAP_TIME_INFORMATION,,,DROP_ROW,,,Rows with missing lap time information are removed from the cleaned lap table.
missing_values,lap,lap_id=422,,,,,,LAP_TIME_INFORMATION,,,DROP_ROW,,,Rows with missing lap time information are removed from the cleaned lap table.
missing_values,lap,lap_id=534,,,,,,LAP_TIME_INFORMATION,,,DROP_ROW,,,Rows with missing lap time information are removed from the cleaned lap table.
missing_values,lap,lap_id=590,,,,,,LAP_TIME_INFORMATION,,,DROP_ROW,,,Rows with missing lap time information are removed from the cleaned lap table.
missing_values,lap,lap_id=1145,,,,,,LAP_TIME_INFORMATION,,,DROP_ROW,,,Rows with missing lap time information are removed from the cleaned lap table.
missing_values,lap,lap_id=1248,,,,,,LAP_TIME_INFORMATION,,,DROP_ROW,,,Rows with missing lap time information are removed from the cleaned lap table.
missing_values,lap,lap_id=1278,,,,,,LAP_TIME_INFORMATION,,,DROP_ROW,,,Rows with missing lap time information are removed from the cleaned lap table.
missing_values,lap,lap_id=1279,,,,,,LAP_TIME_INFORMATION,,,DROP_ROW,,,Rows with missing lap time information are removed from the cleaned lap table.
missing_values,lap,lap_id=1280,,,,,,LAP_TIME_INFORMATION,,,DROP_ROW,,,Rows with missing lap time information are removed from the cleaned lap table.
missing_values,lap,lap_id=1281,,,,,,LAP_TIME_INFORMATION,,,DROP_ROW,,,Rows with missing lap time information are removed from the cleaned lap table.
missing_values,lap,lap_id=1286,,,,,,LAP_TIME_INFORMATION,,,DROP_ROW,,,Rows with missing lap time information are removed from the cleaned lap table.
missing_values,lap,lap_id=1289,,,,,,LAP_TIME_INFORMATION,,,DROP_ROW,,,Rows with missing lap time information are removed from the cleaned lap table.
missing_values,lap,lap_id=1293,,,,,,LAP_TIME_INFORMATION,,,DROP_ROW,,,Rows with missing lap time information are removed from the cleaned lap table.
missing_values,lap,lap_id=1296,,,,,,LAP_TIME_INFORMATION,,,DROP_ROW,,,Rows with missing lap time information are removed from the cleaned lap table.
missing_values,lap,lap_id=1299,,,,,,LAP_TIME_INFORMATION,,,DROP_ROW,,,Rows with missing lap time information are removed from the cleaned lap table.
missing_values,lap,lap_id=1301,,,,,,LAP_TIME_INFORMATION,,,DROP_ROW,,,Rows with missing lap time information are removed from the cleaned lap table.
missing_values,lap,lap_id=1303,,,,,,LAP_TIME_INFORMATION,,,DROP_ROW,,,Rows with missing lap time information are removed from the cleaned lap table.
missing_values,lap,lap_id=1308,,,,,,LAP_TIME_INFORMATION,,,DROP_ROW,,,Rows with missing lap time information are removed from the cleaned lap table.
missing_values,lap,lap_id=1311,,,,,,LAP_TIME_INFORMATION,,,DROP_ROW,,,Rows with missing lap time information are removed from the cleaned lap table.
missing_values,lap,lap_id=1314,,,,,,LAP_TIME_INFORMATION,,,DROP_ROW,,,Rows with missing lap time information are removed from the cleaned lap table.
missing_values,lap,lap_id=1317,,,,,,LAP_TIME_INFORMATION,,,DROP_ROW,,,Rows with missing lap time information are removed from the cleaned lap table.
missing_values,lap,lap_id=1319,,,,,,LAP_TIME_INFORMATION,,,DROP_ROW,,,Rows with missing lap time information are removed from the cleaned lap table.
missing_values,lap,lap_id=1320,,,,,,LAP_TIME_INFORMATION,,,DROP_ROW,,,Rows with missing lap time information are removed from the cleaned lap table.
missing_values,lap,lap_id=1321,,,,,,LAP_TIME_INFORMATION,,,DROP_ROW,,,Rows with missing lap time information are removed from the cleaned lap table.
missing_values,lap,lap_id=1326,,,,,,LAP_TIME_INFORMATION,,,DROP_ROW,,,Rows with missing lap time information are removed from the cleaned lap table.
missing_values,lap,lap_id=1331,,,,,,LAP_TIME_INFORMATION,,,DROP_ROW,,,Rows with missing lap time information are removed from the cleaned lap table.
missing_values,lap,lap_id=1334,,,,,,LAP_TIME_INFORMATION,,,DROP_ROW,,,Rows with missing lap time information are removed from the cleaned lap table.
missing_values,lap,lap_id=1337,,,,,,LAP_TIME_INFORMATION,,,DROP_ROW,,,Rows with missing lap time information are removed from the cleaned lap table.
missing_values,lap,lap_id=1339,,,,,,LAP_TIME_INFORMATION,,,DROP_ROW,,,Rows with missing lap time information are removed from the cleaned lap table.
missing_values,lap,lap_id=1340,,,,,,LAP_TIME_INFORMATION,,,DROP_ROW,,,Rows with missing lap time information are removed from the cleaned lap table.
missing_values,lap,lap_id=1341,,,,,,LAP_TIME_INFORMATION,,,DROP_ROW,,,Rows with missing lap time information are removed from the cleaned lap table.
missing_values,lap,lap_id=1342,,,,,,LAP_TIME_INFORMATION,,,DROP_ROW,,,Rows with missing lap time information are removed from the cleaned lap table.
missing_values,lap,lap_id=1347,,,,,,LAP_TIME_INFORMATION,,,DROP_ROW,,,Rows with missing lap time information are removed from the cleaned lap table.
missing_values,lap,lap_id=1350,,,,,,LAP_TIME_INFORMATION,,,DROP_ROW,,,Rows with missing lap time information are removed from the cleaned lap table.
missing_values,lap,lap_id=1353,,,,,,LAP_TIME_INFORMATION,,,DROP_ROW,,,Rows with missing lap time information are removed from the cleaned lap table.
missing_values,lap,lap_id=1356,,,,,,LAP_TIME_INFORMATION,,,DROP_ROW,,,Rows with missing lap time information are removed from the cleaned lap table.
